COD_MUNIC,NOME_MUNIC,Ano,IFDM,IFDM_Classificacao,IFDM_Educacao,IFDM_Educacao_Classificacao,IFDM_Saude,IFDM_Saude_Classificacao,IFDM_Renda,IFDM_Renda_Classificacao,Beneficiarios_PBF
330290,Miguel Pereira,2015,0.572,Baixo,0.5182,Baixo,0.5882,Baixo,0.6097,Moderado,65144.0
330290,Miguel Pereira,2016,0.5234,Baixo,0.4891,Baixo,0.5035,Baixo,0.5776,Baixo,65643.0
330290,Miguel Pereira,2017,0.5377,Baixo,0.5273,Baixo,0.5376,Baixo,0.5483,Baixo,60127.0
330290,Miguel Pereira,2018,0.5776,Baixo,0.568,Baixo,0.6094,Moderado,0.5555,Baixo,59857.0
330290,Miguel Pereira,2019,0.5868,Baixo,0.6167,Moderado,0.5787,Baixo,0.5649,Baixo,63423.0
330290,Miguel Pereira,2020,0.6203,Moderado,0.6487,Moderado,0.6488,Moderado,0.5635,Baixo,60677.0
330290,Miguel Pereira,2021,0.5986,Baixo,0.6553,Moderado,0.5487,Baixo,0.5918,Baixo,49503.0
330290,Miguel Pereira,2022,0.6734,Moderado,0.7,Moderado,0.6721,Moderado,0.6482,Moderado,
330290,Miguel Pereira,2023,0.684,Moderado,0.6962,Moderado,0.6774,Moderado,0.6783,Moderado,80234.0
330300,Miracema,2013,0.5186,Baixo,0.4875,Baixo,0.5221,Baixo,0.5462,Baixo,6864.0
330300,Miracema,2014,0.5313,Baixo,0.5008,Baixo,0.5581,Baixo,0.5349,Baixo,85645.0
330300,Miracema,2015,0.5237,Baixo,0.5274,Baixo,0.4894,Baixo,0.5542,Baixo,83944.0
330300,Miracema,2016,0.5563,Baixo,0.5335,Baixo,0.5814,Baixo,0.554,Baixo,77666.0
330300,Miracema,2017,0.5436,Baixo,0.5325,Baixo,0.5685,Baixo,0.5297,Baixo,72396.0
330300,Miracema,2018,0.5391,Baixo,0.5808,Baixo,0.5049,Baixo,0.5315,Baixo,75996.0
330300,Miracema,2019,0.5641,Baixo,0.6601,Moderado,0.5051,Baixo,0.527,Baixo,88226.0
330300,Miracema,2020,0.5973,Baixo,0.6509,Moderado,0.6126,Moderado,0.5283,Baixo,85145.0
330300,Miracema,2021,0.6067,Moderado,0.6573,Moderado,0.622,Moderado,0.5409,Baixo,69512.0
330300,Miracema,2022,0.6623,Moderado,0.7422,Moderado,0.6973,Moderado,0.5475,Baixo,
330300,Miracema,2023,0.6073,Moderado,0.7415,Moderado,0.5187,Baixo,0.5616,Baixo,95070.0
330310,Natividade,2013,0.5311,Baixo,0.5789,Baixo,0.5187,Baixo,0.4958,Baixo,4026.0
330310,Natividade,2014,0.5478,Baixo,0.6024,Moderado,0.5263,Baixo,0.5147,Baixo,48294.0
330310,Natividade,2015,0.5512,Baixo,0.5978,Baixo,0.5243,Baixo,0.5314,Baixo,46223.0
330310,Natividade,2016,0.5473,Baixo,0.6184,Moderado,0.4933,Baixo,0.5301,Baixo,44302.0
330310,Natividade,2017,0.562,Baixo,0.6,Moderado,0.565,Baixo,0.5211,Baixo,41707.0
330310,Natividade,2018,0.5742,Baixo,0.6088,Moderado,0.5728,Baixo,0.5409,Baixo,40328.0
330310,Natividade,2019,0.5853,Baixo,0.6733,Moderado,0.5524,Baixo,0.5303,Baixo,37931.0
330310,Natividade,2020,0.6204,Moderado,0.6824,Moderado,0.6615,Moderado,0.5174,Baixo,40400.0
330310,Natividade,2021,0.6109,Moderado,0.6609,Moderado,0.6369,Moderado,0.535,Baixo,34218.0
330310,Natividade,2022,0.609,Moderado,0.6923,Moderado,0.586,Baixo,0.5486,Baixo,
330310,Natividade,2023,0.6412,Moderado,0.7176,Moderado,0.655,Moderado,0.5509,Baixo,44933.0
330320,Nilópolis,2013,0.5449,Baixo,0.4137,Baixo,0.6097,Moderado,0.6113,Moderado,28629.0
330320,Nilópolis,2014,0.5451,Baixo,0.4224,Baixo,0.5885,Baixo,0.6245,Moderado,338421.0
330320,Nilópolis,2015,0.5743,Baixo,0.4585,Baixo,0.6347,Moderado,0.6298,Moderado,325170.0
330320,Nilópolis,2016,0.512,Baixo,0.4051,Baixo,0.5679,Baixo,0.5631,Baixo,317019.0
330320,Nilópolis,2017,0.509,Baixo,0.4431,Baixo,0.5555,Baixo,0.5284,Baixo,287779.0
330320,Nilópolis,2018,0.5297,Baixo,0.4405,Baixo,0.6164,Moderado,0.5323,Baixo,281130.0
330320,Nilópolis,2019,0.5245,Baixo,0.499,Baixo,0.5356,Baixo,0.5388,Baixo,279462.0
330320,Nilópolis,2020,0.5271,Baixo,0.5096,Baixo,0.5397,Baixo,0.532,Baixo,296028.0
330320,Nilópolis,2021,0.5289,Baixo,0.5404,Baixo,0.4779,Baixo,0.5685,Baixo,248622.0
330320,Nilópolis,2022,0.5388,Baixo,0.5588,Baixo,0.4546,Baixo,0.6029,Moderado,
330320,Nilópolis,2023,0.5738,Baixo,0.5819,Baixo,0.5336,Baixo,0.606,Moderado,322531.0
330330,Niterói,2013,0.7226,Moderado,0.5142,Baixo,0.7065,Moderado,0.9471,Alto,51158.0
330330,Niterói,2014,0.7373,Moderado,0.5321,Baixo,0.7373,Moderado,0.9426,Alto,596306.0
330330,Niterói,2015,0.729,Moderado,0.5457,Baixo,0.7317,Moderado,0.9096,Alto,565087.0
330330,Niterói,2016,0.7076,Moderado,0.5205,Baixo,0.7265,Moderado,0.8758,Alto,524906.0
330330,Niterói,2017,0.7093,Moderado,0.5483,Baixo,0.7117,Moderado,0.868,Alto,493040.0
330330,Niterói,2018,0.7095,Moderado,0.5558,Baixo,0.7087,Moderado,0.8639,Alto,498000.0
330330,Niterói,2019,0.6927,Moderado,0.5535,Baixo,0.6954,Moderado,0.8293,Alto,504558.0
330330,Niterói,2020,0.6849,Moderado,0.5817,Baixo,0.6652,Moderado,0.8078,Alto,555787.0
330330,Niterói,2021,0.7065,Moderado,0.5922,Baixo,0.6787,Moderado,0.8485,Alto,479269.0
330330,Niterói,2022,0.7145,Moderado,0.6258,Moderado,0.6838,Moderado,0.8338,Alto,
330330,Niterói,2023,0.7224,Moderado,0.6072,Moderado,0.7247,Moderado,0.8354,Alto,867449.0
330340,Nova Friburgo,2013,0.6749,Moderado,0.5689,Baixo,0.6073,Moderado,0.8485,Alto,19979.0
330340,Nova Friburgo,2014,0.6852,Moderado,0.5673,Baixo,0.6333,Moderado,0.8551,Alto,225662.0
330340,Nova Friburgo,2015,0.6826,Moderado,0.5502,Baixo,0.6786,Moderado,0.8189,Alto,216179.0
330340,Nova Friburgo,2016,0.6443,Moderado,0.5449,Baixo,0.6127,Moderado,0.7752,Moderado,225240.0
330340,Nova Friburgo,2017,0.6747,Moderado,0.5897,Baixo,0.6594,Moderado,0.7751,Moderado,198597.0
330340,Nova Friburgo,2018,0.6874,Moderado,0.5653,Baixo,0.7067,Moderado,0.7901,Moderado,193840.0
330340,Nova Friburgo,2019,0.6807,Moderado,0.6087,Moderado,0.6397,Moderado,0.7938,Moderado,188480.0
330340,Nova Friburgo,2020,0.6779,Moderado,0.5955,Baixo,0.6565,Moderado,0.7816,Moderado,199426.0
330340,Nova Friburgo,2021,0.6773,Moderado,0.5762,Baixo,0.6434,Moderado,0.8124,Alto,176231.0
330340,Nova Friburgo,2022,0.7022,Moderado,0.6167,Moderado,0.6628,Moderado,0.8271,Alto,
330340,Nova Friburgo,2023,0.706,Moderado,0.6427,Moderado,0.646,Moderado,0.8294,Alto,292009.0
330350,Nova Iguaçu,2013,0.4847,Baixo,0.3676,Crítico,0.4783,Baixo,0.6081,Moderado,200658.0
330350,Nova Iguaçu,2014,0.496,Baixo,0.3755,Crítico,0.4884,Baixo,0.6241,Moderado,2292132.0
330350,Nova Iguaçu,2015,0.5198,Baixo,0.4029,Baixo,0.5436,Baixo,0.6129,Moderado,2144575.0
330350,Nova Iguaçu,2016,0.4853,Baixo,0.3498,Crítico,0.5249,Baixo,0.5812,Baixo,1944578.0
330350,Nova Iguaçu,2017,0.4813,Baixo,0.3609,Crítico,0.5295,Baixo,0.5534,Baixo,1786940.0
330350,Nova Iguaçu,2018,0.4526,Baixo,0.3453,Crítico,0.4664,Baixo,0.5462,Baixo,1959543.0
330350,Nova Iguaçu,2019,0.4779,Baixo,0.3659,Crítico,0.5201,Baixo,0.5477,Baixo,2174881.0
330350,Nova Iguaçu,2020,0.4716,Baixo,0.3892,Crítico,0.4987,Baixo,0.527,Baixo,2406343.0
330350,Nova Iguaçu,2021,0.487,Baixo,0.3956,Crítico,0.5295,Baixo,0.5358,Baixo,2049811.0
330350,Nova Iguaçu,2022,0.4822,Baixo,0.3971,Crítico,0.4994,Baixo,0.5502,Baixo,
330350,Nova Iguaçu,2023,0.4963,Baixo,0.4143,Baixo,0.5276,Baixo,0.547,Baixo,3106656.0
330360,Paracambi,2013,0.4603,Baixo,0.4108,Baixo,0.4385,Baixo,0.5315,Baixo,12660.0
330360,Paracambi,2014,0.4853,Baixo,0.4144,Baixo,0.5026,Baixo,0.5388,Baixo,157864.0
330360,Paracambi,2015,0.496,Baixo,0.4169,Baixo,0.5279,Baixo,0.5431,Baixo,155813.0
330360,Paracambi,2016,0.4446,Baixo,0.434,Baixo,0.3942,Crítico,0.5055,Baixo,156839.0
330360,Paracambi,2017,0.5052,Baixo,0.4728,Baixo,0.5529,Baixo,0.4899,Baixo,151290.0
330360,Paracambi,2018,0.5008,Baixo,0.4475,Baixo,0.5591,Baixo,0.4959,Baixo,155394.0
330360,Paracambi,2019,0.5188,Baixo,0.519,Baixo,0.5316,Baixo,0.5059,Baixo,155902.0
330360,Paracambi,2020,0.5233,Baixo,0.4965,Baixo,0.56,Baixo,0.5135,Baixo,148102.0
330360,Paracambi,2021,0.5297,Baixo,0.4823,Baixo,0.5888,Baixo,0.5181,Baixo,121707.0
330360,Paracambi,2022,0.5578,Baixo,0.5173,Baixo,0.5979,Baixo,0.5581,Baixo,
330360,Paracambi,2023,0.5769,Baixo,0.5559,Baixo,0.5993,Baixo,0.5754,Baixo,149286.0
330370,Paraíba do Sul,2013,0.639,Moderado,0.5208,Baixo,0.6567,Moderado,0.7396,Moderado,7972.0
330370,Paraíba do Sul,2014,0.6352,Moderado,0.5343,Baixo,0.6676,Moderado,0.7038,Moderado,91744.0
330370,Paraíba do Sul,2015,0.6179,Moderado,0.5359,Baixo,0.6273,Moderado,0.6906,Moderado,91898.0
330370,Paraíba do Sul,2016,0.5793,Baixo,0.516,Baixo,0.5817,Baixo,0.6402,Moderado,87567.0
330370,Paraíba do Sul,2017,0.5881,Baixo,0.5636,Baixo,0.5468,Baixo,0.654,Moderado,77779.0
330370,Paraíba do Sul,2018,0.5872,Baixo,0.5368,Baixo,0.5606,Baixo,0.6643,Moderado,76199.0
330370,Paraíba do Sul,2019,0.6041,Moderado,0.5575,Baixo,0.5876,Baixo,0.6671,Moderado,76967.0
330370,Paraíba do Sul,2020,0.642,Moderado,0.5795,Baixo,0.6765,Moderado,0.6699,Moderado,84485.0
330370,Paraíba do Sul,2021,0.6452,Moderado,0.5771,Baixo,0.6854,Moderado,0.673,Moderado,77044.0
330370,Paraíba do Sul,2022,0.6809,Moderado,0.5826,Baixo,0.7271,Moderado,0.7329,Moderado,
330370,Paraíba do Sul,2023,0.672,Moderado,0.608,Moderado,0.7244,Moderado,0.6836,Moderado,104591.0
330380,Paraty,2013,0.5909,Baixo,0.3938,Crítico,0.6433,Moderado,0.7356,Moderado,8170.0
330380,Paraty,2014,0.5712,Baixo,0.4382,Baixo,0.5699,Baixo,0.7055,Moderado,101921.0
330380,Paraty,2015,0.5897,Baixo,0.4705,Baixo,0.55,Baixo,0.7485,Moderado,100868.0
330380,Paraty,2016,0.6054,Moderado,0.4721,Baixo,0.6474,Moderado,0.6966,Moderado,98114.0
330380,Paraty,2017,0.6174,Moderado,0.5005,Baixo,0.6356,Moderado,0.7162,Moderado,79013.0
330380,Paraty,2018,0.5757,Baixo,0.5286,Baixo,0.4774,Baixo,0.7212,Moderado,76732.0
330380,Paraty,2019,0.5963,Baixo,0.5225,Baixo,0.5533,Baixo,0.713,Moderado,75560.0
330380,Paraty,2020,0.6065,Moderado,0.5195,Baixo,0.5908,Baixo,0.7093,Moderado,79750.0
330380,Paraty,2021,0.6082,Moderado,0.503,Baixo,0.5241,Baixo,0.7974,Moderado,68090.0
330380,Paraty,2022,0.6446,Moderado,0.52,Baixo,0.6006,Moderado,0.8132,Alto,
330380,Paraty,2023,0.6603,Moderado,0.5446,Baixo,0.6136,Moderado,0.8228,Alto,123445.0
330385,Paty do Alferes,2013,0.4998,Baixo,0.4554,Baixo,0.4985,Baixo,0.5454,Baixo,9553.0
330385,Paty do Alferes,2014,0.4916,Baixo,0.4461,Baixo,0.4786,Baixo,0.5501,Baixo,112304.0
330385,Paty do Alferes,2015,0.5122,Baixo,0.4927,Baixo,0.505,Baixo,0.539,Baixo,108835.0
330385,Paty do Alferes,2016,0.4688,Baixo,0.444,Baixo,0.4413,Baixo,0.5212,Baixo,103750.0
330385,Paty do Alferes,2017,0.4735,Baixo,0.4873,Baixo,0.4226,Baixo,0.5105,Baixo,91695.0
330385,Paty do Alferes,2018,0.4895,Baixo,0.4916,Baixo,0.4707,Baixo,0.5061,Baixo,86143.0
330385,Paty do Alferes,2019,0.4849,Baixo,0.54,Baixo,0.4048,Baixo,0.5098,Baixo,82781.0
330385,Paty do Alferes,2020,0.533,Baixo,0.5624,Baixo,0.5083,Baixo,0.5283,Baixo,82777.0
330385,Paty do Alferes,2021,0.5132,Baixo,0.5644,Baixo,0.4493,Baixo,0.5259,Baixo,70432.0
330385,Paty do Alferes,2022,0.5624,Baixo,0.5568,Baixo,0.571,Baixo,0.5594,Baixo,
330385,Paty do Alferes,2023,0.5851,Baixo,0.5788,Baixo,0.5948,Baixo,0.5818,Baixo,88535.0
330390,Petrópolis,2013,0.6498,Moderado,0.5129,Baixo,0.6307,Moderado,0.8059,Alto,44177.0
330390,Petrópolis,2014,0.6799,Moderado,0.5347,Baixo,0.6762,Moderado,0.8289,Alto,476051.0
330390,Petrópolis,2015,0.6718,Moderado,0.5358,Baixo,0.6798,Moderado,0.7999,Moderado,484108.0
330390,Petrópolis,2016,0.679,Moderado,0.5219,Baixo,0.7548,Moderado,0.7603,Moderado,466020.0
330390,Petrópolis,2017,0.6675,Moderado,0.5433,Baixo,0.713,Moderado,0.7463,Moderado,398866.0
330390,Petrópolis,2018,0.6708,Moderado,0.5389,Baixo,0.7207,Moderado,0.7529,Moderado,396198.0
330390,Petrópolis,2019,0.6773,Moderado,0.5644,Baixo,0.7103,Moderado,0.7572,Moderado,396294.0
330390,Petrópolis,2020,0.6935,Moderado,0.5955,Baixo,0.7503,Moderado,0.7348,Moderado,430496.0
330390,Petrópolis,2021,0.6835,Moderado,0.591,Baixo,0.7024,Moderado,0.757,Moderado,393275.0
330390,Petrópolis,2022,0.7142,Moderado,0.6048,Moderado,0.7313,Moderado,0.8066,Alto,
330390,Petrópolis,2023,0.7396,Moderado,0.6479,Moderado,0.7527,Moderado,0.8181,Alto,621293.0
330395,Pinheiral,2013,0.5705,Baixo,0.5404,Baixo,0.5897,Baixo,0.5814,Baixo,5939.0
330395,Pinheiral,2014,0.5664,Baixo,0.5612,Baixo,0.545,Baixo,0.593,Baixo,67611.0
330395,Pinheiral,2015,0.5803,Baixo,0.542,Baixo,0.6258,Moderado,0.5731,Baixo,64550.0
330395,Pinheiral,2016,0.5587,Baixo,0.5727,Baixo,0.5803,Baixo,0.5231,Baixo,64394.0
330395,Pinheiral,2017,0.6078,Moderado,0.6107,Moderado,0.6841,Moderado,0.5285,Baixo,63141.0
330395,Pinheiral,2018,0.6269,Moderado,0.5586,Baixo,0.7724,Moderado,0.5496,Baixo,60374.0
330395,Pinheiral,2019,0.6176,Moderado,0.625,Moderado,0.6596,Moderado,0.5681,Baixo,58253.0
330395,Pinheiral,2020,0.6118,Moderado,0.6103,Moderado,0.6478,Moderado,0.5772,Baixo,59298.0
330395,Pinheiral,2021,0.6282,Moderado,0.5943,Baixo,0.6866,Moderado,0.6038,Moderado,49550.0
330395,Pinheiral,2022,0.656,Moderado,0.6195,Moderado,0.6892,Moderado,0.6593,Moderado,
330395,Pinheiral,2023,0.6796,Moderado,0.6604,Moderado,0.7098,Moderado,0.6686,Moderado,68156.0
330400,Piraí,2013,0.6618,Moderado,0.4867,Baixo,0.7161,Moderado,0.7826,Moderado,4726.0
330400,Piraí,2014,0.6511,Moderado,0.4699,Baixo,0.6861,Moderado,0.7973,Moderado,54357.0
330400,Piraí,2015,0.6628,Moderado,0.4885,Baixo,0.7379,Moderado,0.7621,Moderado,57335.0
330400,Piraí,2016,0.6501,Moderado,0.4412,Baixo,0.7622,Moderado,0.747,Moderado,58321.0
330400,Piraí,2017,0.6452,Moderado,0.4689,Baixo,0.6996,Moderado,0.7672,Moderado,59147.0
330400,Piraí,2018,0.65,Moderado,0.4601,Baixo,0.669,Moderado,0.821,Alto,61691.0
330400,Piraí,2019,0.6515,Moderado,0.4823,Baixo,0.6522,Moderado,0.8201,Alto,63461.0
330400,Piraí,2020,0.6936,Moderado,0.5521,Baixo,0.7311,Moderado,0.7976,Moderado,65213.0
330400,Piraí,2021,0.6671,Moderado,0.539,Baixo,0.6743,Moderado,0.7881,Moderado,54146.0
330400,Piraí,2022,0.7034,Moderado,0.5464,Baixo,0.746,Moderado,0.8178,Alto,
330400,Piraí,2023,0.7413,Moderado,0.5835,Baixo,0.8084,Alto,0.8321,Alto,71017.0
330410,Porciúncula,2013,0.485,Baixo,0.5268,Baixo,0.4369,Baixo,0.4913,Baixo,5192.0
330410,Porciúncula,2014,0.5277,Baixo,0.4944,Baixo,0.589,Baixo,0.4998,Baixo,61043.0
330410,Porciúncula,2015,0.5225,Baixo,0.5176,Baixo,0.5549,Baixo,0.4949,Baixo,60174.0
330410,Porciúncula,2016,0.548,Baixo,0.4776,Baixo,0.6854,Moderado,0.4811,Baixo,56261.0
330410,Porciúncula,2017,0.5111,Baixo,0.4765,Baixo,0.5958,Baixo,0.4611,Baixo,51323.0
330410,Porciúncula,2018,0.5206,Baixo,0.5052,Baixo,0.5944,Baixo,0.4623,Baixo,46327.0
330410,Porciúncula,2019,0.544,Baixo,0.5353,Baixo,0.6249,Moderado,0.4717,Baixo,44008.0
330410,Porciúncula,2020,0.5629,Baixo,0.5462,Baixo,0.6645,Moderado,0.4781,Baixo,47421.0
330410,Porciúncula,2021,0.5543,Baixo,0.5557,Baixo,0.6094,Moderado,0.4979,Baixo,42370.0
330410,Porciúncula,2022,0.5567,Baixo,0.5957,Baixo,0.5708,Baixo,0.5035,Baixo,
330410,Porciúncula,2023,0.5562,Baixo,0.5921,Baixo,0.5476,Baixo,0.529,Baixo,59416.0
330411,Porto Real,2013,0.6099,Moderado,0.3906,Crítico,0.6945,Moderado,0.7446,Moderado,3081.0
330411,Porto Real,2014,0.6633,Moderado,0.5114,Baixo,0.7616,Moderado,0.717,Moderado,38423.0
330411,Porto Real,2015,0.6435,Moderado,0.4999,Baixo,0.6946,Moderado,0.7359,Moderado,37520.0
330411,Porto Real,2016,0.6576,Moderado,0.4962,Baixo,0.7536,Moderado,0.7231,Moderado,39854.0
330411,Porto Real,2017,0.6672,Moderado,0.5126,Baixo,0.7395,Moderado,0.7496,Moderado,43064.0
330411,Porto Real,2018,0.6815,Moderado,0.4942,Baixo,0.7987,Moderado,0.7516,Moderado,48069.0
330411,Porto Real,2019,0.6824,Moderado,0.5496,Baixo,0.7457,Moderado,0.7519,Moderado,50080.0
330411,Porto Real,2020,0.7077,Moderado,0.5708,Baixo,0.7935,Moderado,0.7588,Moderado,47078.0
330411,Porto Real,2021,0.6623,Moderado,0.5441,Baixo,0.6592,Moderado,0.7837,Moderado,38507.0
330411,Porto Real,2022,0.7411,Moderado,0.6656,Moderado,0.7925,Moderado,0.7653,Moderado,
330411,Porto Real,2023,0.7377,Moderado,0.6892,Moderado,0.786,Moderado,0.7379,Moderado,49088.0
330412,Quatis,2013,0.5129,Baixo,0.4189,Baixo,0.4582,Baixo,0.6615,Moderado,2646.0
330412,Quatis,2014,0.5111,Baixo,0.4104,Baixo,0.5051,Baixo,0.6178,Moderado,29422.0
330412,Quatis,2015,0.5332,Baixo,0.4812,Baixo,0.5498,Baixo,0.5687,Baixo,29428.0
330412,Quatis,2016,0.5161,Baixo,0.4704,Baixo,0.5367,Baixo,0.5412,Baixo,29554.0
330412,Quatis,2017,0.5407,Baixo,0.4967,Baixo,0.5974,Baixo,0.528,Baixo,28743.0
330412,Quatis,2018,0.5533,Baixo,0.4934,Baixo,0.6221,Moderado,0.5444,Baixo,28535.0
330412,Quatis,2019,0.5385,Baixo,0.5566,Baixo,0.5258,Baixo,0.533,Baixo,27590.0
330412,Quatis,2020,0.6088,Moderado,0.5829,Baixo,0.705,Moderado,0.5384,Baixo,28532.0
330412,Quatis,2021,0.543,Baixo,0.5664,Baixo,0.5104,Baixo,0.5523,Baixo,23647.0
330412,Quatis,2022,0.5567,Baixo,0.6135,Moderado,0.4701,Baixo,0.5864,Baixo,
330412,Quatis,2023,0.5814,Baixo,0.58,Baixo,0.5297,Baixo,0.6345,Moderado,34633.0
330414,Queimados,2013,0.4248,Baixo,0.3078,Crítico,0.3313,Crítico,0.6353,Moderado,42819.0
330414,Queimados,2014,0.4285,Baixo,0.3183,Crítico,0.3848,Crítico,0.5824,Baixo,525234.0
330414,Queimados,2015,0.4516,Baixo,0.3455,Crítico,0.4196,Baixo,0.5897,Baixo,515409.0
330414,Queimados,2016,0.4309,Baixo,0.2966,Crítico,0.4422,Baixo,0.5539,Baixo,498315.0
330414,Queimados,2017,0.4411,Baixo,0.348,Crítico,0.4407,Baixo,0.5345,Baixo,451844.0
330414,Queimados,2018,0.4288,Baixo,0.3157,Crítico,0.4465,Baixo,0.5241,Baixo,451879.0
330414,Queimados,2019,0.4325,Baixo,0.349,Crítico,0.4207,Baixo,0.5278,Baixo,429366.0
330414,Queimados,2020,0.4391,Baixo,0.3884,Crítico,0.4145,Baixo,0.5145,Baixo,442113.0
330414,Queimados,2021,0.4705,Baixo,0.381,Crítico,0.4919,Baixo,0.5385,Baixo,373361.0
330414,Queimados,2022,0.4711,Baixo,0.4067,Baixo,0.4472,Baixo,0.5595,Baixo,
330414,Queimados,2023,0.4979,Baixo,0.4106,Baixo,0.5146,Baixo,0.5684,Baixo,510322.0
330415,Quissamã,2013,0.5371,Baixo,0.4766,Baixo,0.5565,Baixo,0.5782,Baixo,6161.0
330415,Quissamã,2014,0.5509,Baixo,0.5433,Baixo,0.5793,Baixo,0.5302,Baixo,74597.0
330415,Quissamã,2015,0.5403,Baixo,0.5308,Baixo,0.5761,Baixo,0.5141,Baixo,71724.0
330415,Quissamã,2016,0.5653,Baixo,0.5538,Baixo,0.6385,Moderado,0.5035,Baixo,64718.0
330415,Quissamã,2017,0.5796,Baixo,0.5981,Baixo,0.5889,Baixo,0.5518,Baixo,58340.0
330415,Quissamã,2018,0.5905,Baixo,0.5861,Baixo,0.6411,Moderado,0.5444,Baixo,62778.0
330415,Quissamã,2019,0.5715,Baixo,0.6054,Moderado,0.5955,Baixo,0.5136,Baixo,66218.0
330415,Quissamã,2020,0.556,Baixo,0.6133,Moderado,0.5826,Baixo,0.4722,Baixo,67700.0
330415,Quissamã,2021,0.5922,Baixo,0.6344,Moderado,0.6272,Moderado,0.515,Baixo,56438.0
330415,Quissamã,2022,0.5801,Baixo,0.6473,Moderado,0.5858,Baixo,0.5071,Baixo,
330415,Quissamã,2023,0.5788,Baixo,0.6362,Moderado,0.587,Baixo,0.5132,Baixo,74835.0
330420,Resende,2013,0.6904,Moderado,0.5378,Baixo,0.6423,Moderado,0.8911,Alto,10132.0
330420,Resende,2014,0.6839,Moderado,0.5682,Baixo,0.6315,Moderado,0.852,Alto,114676.0
330420,Resende,2015,0.672,Moderado,0.5739,Baixo,0.6236,Moderado,0.8185,Alto,115359.0
330420,Resende,2016,0.6656,Moderado,0.5495,Baixo,0.6537,Moderado,0.7935,Moderado,107812.0
330420,Resende,2017,0.6885,Moderado,0.5758,Baixo,0.6627,Moderado,0.8269,Alto,91746.0
330420,Resende,2018,0.6797,Moderado,0.5742,Baixo,0.6416,Moderado,0.8233,Alto,97320.0
330420,Resende,2019,0.6964,Moderado,0.6029,Moderado,0.6666,Moderado,0.8198,Alto,111580.0
330420,Resende,2020,0.6926,Moderado,0.62,Moderado,0.6527,Moderado,0.8052,Alto,135074.0
330420,Resende,2021,0.7053,Moderado,0.6191,Moderado,0.6349,Moderado,0.862,Alto,137763.0
330420,Resende,2022,0.7142,Moderado,0.6603,Moderado,0.6181,Moderado,0.8641,Alto,
330420,Resende,2023,0.7421,Moderado,0.6876,Moderado,0.6877,Moderado,0.851,Alto,201356.0
330430,Rio Bonito,2013,0.6517,Moderado,0.5026,Baixo,0.5404,Baixo,0.912,Alto,13903.0
330430,Rio Bonito,2014,0.6666,Moderado,0.4762,Baixo,0.6239,Moderado,0.8997,Alto,170373.0
330430,Rio Bonito,2015,0.6645,Moderado,0.4975,Baixo,0.6434,Moderado,0.8527,Alto,165147.0
330430,Rio Bonito,2016,0.6422,Moderado,0.4749,Baixo,0.6466,Moderado,0.8052,Alto,145719.0
330430,Rio Bonito,2017,0.6108,Moderado,0.491,Baixo,0.5449,Baixo,0.7965,Moderado,132669.0
330430,Rio Bonito,2018,0.6298,Moderado,0.4794,Baixo,0.6058,Moderado,0.8043,Alto,159298.0
330430,Rio Bonito,2019,0.6426,Moderado,0.5251,Baixo,0.5975,Baixo,0.8051,Alto,173375.0
330430,Rio Bonito,2020,0.6183,Moderado,0.5453,Baixo,0.5622,Baixo,0.7473,Moderado,166303.0
330430,Rio Bonito,2021,0.6227,Moderado,0.5294,Baixo,0.5996,Baixo,0.7392,Moderado,137205.0
330430,Rio Bonito,2022,0.6207,Moderado,0.5656,Baixo,0.567,Baixo,0.7294,Moderado,
330430,Rio Bonito,2023,0.6433,Moderado,0.5806,Baixo,0.5145,Baixo,0.8347,Alto,199797.0
330440,Rio Claro,2013,0.54,Baixo,0.4025,Baixo,0.683,Moderado,0.5345,Baixo,3457.0
330440,Rio Claro,2014,0.4976,Baixo,0.4224,Baixo,0.5392,Baixo,0.5313,Baixo,35939.0
330440,Rio Claro,2015,0.5291,Baixo,0.4726,Baixo,0.5907,Baixo,0.5241,Baixo,31090.0
330440,Rio Claro,2016,0.5201,Baixo,0.4525,Baixo,0.6237,Moderado,0.4842,Baixo,28079.0
330440,Rio Claro,2017,0.512,Baixo,0.4672,Baixo,0.5911,Baixo,0.4778,Baixo,27528.0
330440,Rio Claro,2018,0.5276,Baixo,0.4707,Baixo,0.6197,Moderado,0.4925,Baixo,31570.0
330440,Rio Claro,2019,0.5586,Baixo,0.5158,Baixo,0.6528,Moderado,0.5073,Baixo,37045.0
330440,Rio Claro,2020,0.5693,Baixo,0.5167,Baixo,0.6918,Moderado,0.4994,Baixo,40509.0
330440,Rio Claro,2021,0.552,Baixo,0.5459,Baixo,0.5841,Baixo,0.526,Baixo,37277.0
330440,Rio Claro,2022,0.6032,Moderado,0.6012,Moderado,0.6806,Moderado,0.5279,Baixo,
330440,Rio Claro,2023,0.6364,Moderado,0.634,Moderado,0.7111,Moderado,0.5642,Baixo,51828.0
330450,Rio das Flores,2013,0.6011,Moderado,0.4735,Baixo,0.5599,Baixo,0.7698,Moderado,2531.0
330450,Rio das Flores,2014,0.5579,Baixo,0.4597,Baixo,0.4686,Baixo,0.7454,Moderado,30757.0
330450,Rio das Flores,2015,0.6151,Moderado,0.4738,Baixo,0.6162,Moderado,0.7552,Moderado,29639.0
330450,Rio das Flores,2016,0.6077,Moderado,0.466,Baixo,0.6186,Moderado,0.7384,Moderado,28357.0
